filename	read_id	run_id	channel	mux	start_time	duration	template_start	template_duration	sequence_length_template	mean_qscore_template	barcode	alignment_genome	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_direction	alignment_length	alignment_num_aligned	alignment_num_correct	alignment_num_insertions	alignment_num_deletions	alignment_num_substitutions	alignment_mapq	alignment_strand_coverage	alignment_identity	alignment_accuracy	alignment_bed_hits
PBE24444_skip_b8ba7aa8_cf14c51a_142.pod5	67b797b1-87dc-4636-9cc0-e574668ea89c	cf14c51afc71f96f13400767a61fb2aed9c13fb9	616	4	190135	176.388	190136	176.089	30378	23.0662	unclassified	chr5	92206063	92236371	0	30371	+	30409	30270	30193	101	38	77	60	0.99977	0.997456	0.992897	0
PBE24444_skip_b8ba7aa8_cf14c51a_142.pod5	4073eb06-5c96-443a-9f0a-4d5d1fa1f1e0	cf14c51afc71f96f13400767a61fb2aed9c13fb9	556	1	189601	136.8	189601	136.798	33050	11.9227	unclassified	chr1	106109046	106142110	5	32989	-	33778	32270	31529	714	794	741	60	0.998003	0.977037	0.933418	0
PBE24444_skip_b8ba7aa8_cf14c51a_142.pod5	0ddea8a9-bfd4-40de-9184-6307513b4e3d	cf14c51afc71f96f13400767a61fb2aed9c13fb9	414	4	188665	172.552	188665	172.55	66785	8.13713	unclassified	chr10	10299114	10368432	37	66785	+	71751	64315	58777	2433	5003	5538	60	0.999446	0.913893	0.81918	0
PBE24444_skip_b8ba7aa8_cf14c51a_142.pod5	ad345439-81bf-4d3f-948d-722e791ba9a1	cf14c51afc71f96f13400767a61fb2aed9c13fb9	346	3	188684	128.731	188684	128.729	29117	2.64012	unclassified	chr10	132912511	132912601	10007	10099	-	96	86	83	6	4	3	1	0.00315967	0.965116	0.864583	0
PBE24444_skip_b8ba7aa8_cf14c51a_142.pod5	0606b957-51e5-41cd-ba28-074c25c08eb8	cf14c51afc71f96f13400767a61fb2aed9c13fb9	935	2	189502	146.05	189502	146.048	28994	22.8775	unclassified	chr6	163894769	163923746	5	28960	-	29060	28872	28781	83	105	91	60	0.998655	0.996848	0.990399	0
PBE24444_skip_b8ba7aa8_cf14c51a_142.pod5	4870ee1b-2ca3-483e-ab45-8826ffd9189e	cf14c51afc71f96f13400767a61fb2aed9c13fb9	860	4	189638	164.637	189638	164.635	38351	14.1475	unclassified	chr12	127984454	128022837	6	38305	-	38959	37723	36957	576	660	766	60	0.998644	0.979694	0.948613	0
PBE24444_skip_b8ba7aa8_cf14c51a_142.pod5	bd774f6d-e506-43b2-9a50-105b84c8dc45	cf14c51afc71f96f13400767a61fb2aed9c13fb9	949	3	189339	125.733	189340	125.644	49024	27.5263	unclassified	chr22	18385694	18433513	0	48976	+	49308	47487	47070	1489	332	417	60	0.999021	0.991219	0.954612	0
PBE24444_skip_b8ba7aa8_cf14c51a_142.pod5	531f23c2-4d64-4d2f-ac86-b263924939c7	cf14c51afc71f96f13400767a61fb2aed9c13fb9	617	4	189505	138.256	189505	138.03	41938	29.8095	unclassified	chr10	122466734	122508680	0	41938	+	42022	41862	41774	76	84	88	60	1	0.997898	0.994098	0
PBE24444_skip_b8ba7aa8_cf14c51a_142.pod5	3258cd36-ace1-4f44-bffb-af2c2432845d	cf14c51afc71f96f13400767a61fb2aed9c13fb9	70	1	189541	171.417	189541	171.415	38397	7.7578	unclassified	chr8	27674223	27712328	13	38369	-	40827	35634	32537	2722	2471	3097	60	0.998932	0.913089	0.796948	0
PBE24444_skip_b8ba7aa8_cf14c51a_142.pod5	c9459c9e-36ca-45f1-8dda-37773a3a9e63	cf14c51afc71f96f13400767a61fb2aed9c13fb9	413	3	190141	155.063	190141	155.061	59597	11.2962	unclassified	chr2	171269160	171329211	6	59568	-	61628	57985	55313	1577	2066	2672	60	0.999413	0.953919	0.89753	0
PBE24444_skip_b8ba7aa8_cf14c51a_142.pod5	03a1ba4c-6de4-4d6b-8a0d-2453d5bc1d13	cf14c51afc71f96f13400767a61fb2aed9c13fb9	821	2	188788	140.869	188788	140.867	58739	15.2184	unclassified	chr8	20181428	20236582	3641	58710	-	55233	54990	54872	79	164	118	60	0.93752	0.997854	0.993464	0
PBE24444_skip_b8ba7aa8_cf14c51a_142.pod5	a1baaec4-a336-468b-a2f1-b7b2a03aeded	cf14c51afc71f96f13400767a61fb2aed9c13fb9	633	4	188685	159.652	188685	159.65	46087	17.5191	unclassified	chr10	123500601	123546733	32	46079	+	46492	45687	45246	360	445	441	60	0.999132	0.990347	0.9732	0
PBE24444_skip_b8ba7aa8_cf14c51a_142.pod5	cd567006-b7cf-4224-8ee6-0179bc7066c6	cf14c51afc71f96f13400767a61fb2aed9c13fb9	381	4	188798	132.006	188798	131.861	53054	28.4874	unclassified	chr6	166548487	166601152	0	53054	+	53134	52585	52514	469	80	71	60	1	0.99865	0.988331	0
PBE24444_skip_b8ba7aa8_cf14c51a_142.pod5	5586a391-0ede-4d13-8a43-57e586a56970	cf14c51afc71f96f13400767a61fb2aed9c13fb9	821	2	188657	131.328	188657	131.186	55456	29.3335	unclassified	chr8	20181119	20236582	0	55450	+	55513	55400	55337	50	63	63	60	0.999892	0.998863	0.99683	0
PBE24444_skip_b8ba7aa8_cf14c51a_142.pod5	684a6372-eed1-4fec-907b-6009db58db87	cf14c51afc71f96f13400767a61fb2aed9c13fb9	437	2	189013	121.571	189013	121.569	23431	10.1239	unclassified	chr10	67001403	67024188	40	23416	+	23971	22190	21222	1186	595	968	60	0.997653	0.956377	0.88532	0
PBE24444_skip_b8ba7aa8_cf14c51a_142.pod5	075b8053-ffa6-4413-8b65-2e0c7ee050a8	cf14c51afc71f96f13400767a61fb2aed9c13fb9	937	4	190215	145.572	190215	145.388	58190	24.8032	unclassified	chr12	51601299	51659538	7	58190	-	58338	58084	57936	99	155	148	60	0.99988	0.997452	0.993109	0
PBE24444_skip_b8ba7aa8_cf14c51a_142.pod5	a63e2006-81ee-45dc-b9a5-56f037563706	cf14c51afc71f96f13400767a61fb2aed9c13fb9	773	2	189267	129.899	189267	129.897	51802	12.2064	unclassified	chr11	64012664	64064977	34	51794	+	53286	50787	49133	973	1526	1654	60	0.999189	0.967433	0.922062	0
PBE24444_skip_b8ba7aa8_cf14c51a_142.pod5	1ff4a4f5-4362-4757-9bb4-816b84f93d2e	cf14c51afc71f96f13400767a61fb2aed9c13fb9	597	2	190041	134.856	190041	134.713	46524	19.8267	unclassified	chr3	49004830	49049310	2107	46516	+	44632	44257	44018	152	223	239	60	0.95454	0.9946	0.986243	0
PBE24444_skip_b8ba7aa8_cf14c51a_142.pod5	dac04455-2df9-4743-a8e7-40943fbfe5d3	cf14c51afc71f96f13400767a61fb2aed9c13fb9	436	1	188797	188.411	188797	188.409	68185	28.8842	unclassified	chrX	42534525	42588088	14610	68180	+	53606	53527	53492	43	36	35	60	0.785657	0.999346	0.997873	0
PBE24444_skip_b8ba7aa8_cf14c51a_142.pod5	aa77279b-d639-445e-9d19-c7087414a69d	cf14c51afc71f96f13400767a61fb2aed9c13fb9	633	4	190468	137.552	190468	137.55	37325	16.2551	unclassified	chr11	81794523	81831832	48	37292	-	37697	36856	36416	388	453	440	60	0.99783	0.988062	0.966018	0
PBE24444_skip_b8ba7aa8_cf14c51a_142.pod5	6c069e83-f688-49cd-870a-2f1422727796	cf14c51afc71f96f13400767a61fb2aed9c13fb9	463	3	190007	135.083	190007	135.081	23624	3.75841	unclassified	chr14	105590680	105590798	11214	11325	+	120	109	105	2	9	4	1	0.00469861	0.963303	0.875	0
PBE24444_skip_b8ba7aa8_cf14c51a_142.pod5	6cc1952b-e898-410b-8130-906efa1a70c0	cf14c51afc71f96f13400767a61fb2aed9c13fb9	426	4	189417	88.9136	189417	88.9116	27151	12.6313	unclassified	chr8	23198889	23223842	96	27151	+	27267	24741	24484	2314	212	257	60	0.996464	0.989612	0.897935	0
PBE24444_skip_b8ba7aa8_cf14c51a_142.pod5	ab5460a2-e9a8-4440-9c3c-a1b6c98b53c3	cf14c51afc71f96f13400767a61fb2aed9c13fb9	563	1	189383	152.397	189383	152.194	57473	25.9856	unclassified	chr11	58120134	58177652	0	57467	+	57584	57401	57251	66	117	150	60	0.999896	0.997387	0.994217	0
