filename	read_id	run_id	channel	mux	start_time	duration	template_start	template_duration	sequence_length_template	mean_qscore_template	barcode	alignment_genome	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_direction	alignment_length	alignment_num_aligned	alignment_num_correct	alignment_num_insertions	alignment_num_deletions	alignment_num_substitutions	alignment_mapq	alignment_strand_coverage	alignment_identity	alignment_accuracy	alignment_bed_hits
PBC69394_skip_806a2b99_641f1589_143.pod5	40f315c3-ad7a-4fbe-a178-eb730a55fb57	641f15894b0cb45e826e64f30ff2cdbd6fc30a48	429	1	188223	123.099	188223	122.954	18713	14.022	unclassified	chr17	4898063	4899824	0	1741	+	1763	1739	1730	2	22	9	60	0.0930369	0.994825	0.981282	0
PBC69394_skip_806a2b99_641f1589_143.pod5	5b3a3fbb-6e48-406f-80a5-1ee73ae39d62	641f15894b0cb45e826e64f30ff2cdbd6fc30a48	846	1	184698	136.543	184699	136.328	36005	24.2231	unclassified	chr4	88647969	88683985	0	35999	+	36096	35919	35822	80	97	97	60	0.999833	0.997299	0.992409	0
PBC69394_skip_806a2b99_641f1589_143.pod5	63a40e69-8eed-4409-bf93-134010fc32fe	641f15894b0cb45e826e64f30ff2cdbd6fc30a48	815	4	184788	121.6	184788	121.484	42078	29.7242	unclassified	chr22	11211208	11215486	36236	40939	+	4808	4173	3510	530	105	663	10	0.111769	0.841121	0.730033	0
PBC69394_skip_806a2b99_641f1589_143.pod5	7b950b77-e5b0-4be5-9bf3-289be040e19d	641f15894b0cb45e826e64f30ff2cdbd6fc30a48	975	4	184577	191.385	184577	191.226	57577	26.1921	unclassified	chr13	56221622	56273910	0	52307	+	52384	52211	52088	96	77	123	60	0.90847	0.997644	0.994349	0
PBC69394_skip_806a2b99_641f1589_143.pod5	5501dd6b-ce27-443c-b071-68cb7310d92d	641f15894b0cb45e826e64f30ff2cdbd6fc30a48	397	4	184518	167.84	184518	167.712	50034	29.4005	unclassified	chr21	23108479	23158491	9	50034	-	50065	49972	49947	53	40	25	60	0.99982	0.9995	0.997643	0
PBC69394_skip_806a2b99_641f1589_143.pod5	c8029f84-97a4-4900-9a94-5201c040e423	641f15894b0cb45e826e64f30ff2cdbd6fc30a48	932	1	184432	120.484	184432	120.287	35442	24.1115	unclassified	chr7	97347488	97369512	13431	35442	-	22080	21955	21859	56	69	96	60	0.621043	0.995627	0.989991	0
PBC69394_skip_806a2b99_641f1589_143.pod5	caffe034-b9e5-4581-8bf2-caabd9c3aa30	641f15894b0cb45e826e64f30ff2cdbd6fc30a48	108	3	184404	137.978	184404	137.84	48293	24.588	unclassified	chr4	121876458	121924821	0	48293	-	48417	48239	48111	54	124	128	60	1	0.997347	0.99368	0
PBC69394_skip_806a2b99_641f1589_143.pod5	0c959790-d013-4a92-b474-29bd7433ece6	641f15894b0cb45e826e64f30ff2cdbd6fc30a48	632	3	184422	132.788	184423	132.662	53152	29.216	unclassified	chr10	50030965	50084145	0	53152	-	53226	53106	52941	46	74	165	60	1	0.996893	0.994645	0
PBC69394_skip_806a2b99_641f1589_143.pod5	e1bdfb67-f76b-4a6f-9b15-b917e1792db5	641f15894b0cb45e826e64f30ff2cdbd6fc30a48	397	4	184359	155.589	184359	155.495	59128	18.5134	unclassified	chr11	114738875	114796979	0	59123	+	59256	57971	57804	1152	133	167	60	0.999915	0.997119	0.975496	0
PBC69394_skip_806a2b99_641f1589_143.pod5	b6a1ca59-88e5-4736-b611-93dd64c210e4	641f15894b0cb45e826e64f30ff2cdbd6fc30a48	108	3	184799	103.749	184799	103.612	39751	19.105	unclassified	chr2	109330339	109369564	0	39750	+	39824	39151	39044	599	74	107	60	0.999975	0.997267	0.980414	0
PBC69394_skip_806a2b99_641f1589_143.pod5	e9649ce7-3b2d-4f5b-8b43-0a213cfe3204	641f15894b0cb45e826e64f30ff2cdbd6fc30a48	175	4	186625	142.677	186625	142.554	57219	25.9623	unclassified	chr13	68504669	68561898	0	57217	+	57307	57139	57038	78	90	101	60	0.999965	0.998232	0.995306	0
PBC69394_skip_806a2b99_641f1589_143.pod5	036fe3b0-d02e-4fa9-87c2-52feabb9abb8	641f15894b0cb45e826e64f30ff2cdbd6fc30a48	427	1	188289	156.712	188289	156.71	56786	28.3062	unclassified	chr2	3806686	3863448	33	56786	+	56811	56704	56641	49	58	63	60	0.999419	0.998889	0.997008	0
PBC69394_skip_806a2b99_641f1589_143.pod5	ebff07ee-898f-4f65-8e4e-a2df4fd0be02	641f15894b0cb45e826e64f30ff2cdbd6fc30a48	463	3	184949	135.608	184949	135.606	52987	21.9587	unclassified	chr12	81564204	81617148	0	52959	-	53142	52761	52560	198	183	201	60	0.999472	0.99619	0.989048	0
PBC69394_skip_806a2b99_641f1589_143.pod5	af51c937-d81f-4856-bf58-c820cbaf1793	641f15894b0cb45e826e64f30ff2cdbd6fc30a48	346	1	184609	152.365	184609	152.237	55619	22.4311	unclassified	chrX	17453341	17509271	9	55619	-	56124	55416	55253	194	514	163	60	0.999838	0.997059	0.984481	0
PBC69394_skip_806a2b99_641f1589_143.pod5	59a71449-efb1-41af-b6dc-847f4521bb71	641f15894b0cb45e826e64f30ff2cdbd6fc30a48	816	4	184374	133.512	184375	133.34	53071	23.3949	unclassified	chr17	45647954	45701079	0	53066	+	53215	52976	52796	90	149	180	60	0.999906	0.996602	0.992126	0
PBC69394_skip_806a2b99_641f1589_143.pod5	51c14ffa-1590-4fb5-937a-7d09b66f311f	641f15894b0cb45e826e64f30ff2cdbd6fc30a48	169	1	184731	158.353	184731	158.351	58942	27.6864	unclassified	chr20	19755208	19814086	7	58891	-	58988	58774	58618	110	104	156	60	0.999016	0.997346	0.993728	0
PBC69394_skip_806a2b99_641f1589_143.pod5	67a67a00-0247-46fe-bd64-3f60cd85b624	641f15894b0cb45e826e64f30ff2cdbd6fc30a48	429	1	184412	168.009	184412	168.007	66867	25.6752	unclassified	chr3	105896738	105963630	6	66861	+	67003	66744	66592	111	148	152	60	0.999821	0.997723	0.993866	0
PBC69394_skip_806a2b99_641f1589_143.pod5	44399775-b880-4eb3-b167-6906544b0b25	641f15894b0cb45e826e64f30ff2cdbd6fc30a48	699	1	184389	152.598	184389	152.47	60576	28.9102	unclassified	chr8	16252524	16313059	0	60569	+	60660	60444	60329	125	91	115	60	0.999884	0.998097	0.994543	0
PBC69394_skip_806a2b99_641f1589_143.pod5	d34d5930-4c2a-4a01-8095-3aa81ff61c47	641f15894b0cb45e826e64f30ff2cdbd6fc30a48	169	1	184910	143.424	184910	143.422	53628	24.489	unclassified	chrX	135386684	135440321	6	53601	-	53715	53517	53393	78	120	124	60	0.999385	0.997683	0.994005	0
PBC69394_skip_806a2b99_641f1589_143.pod5	a23a2122-786f-442b-9e0c-7586f247ac39	641f15894b0cb45e826e64f30ff2cdbd6fc30a48	914	2	184965	130.234	184965	130.102	55695	23.4629	unclassified	chr3	167502946	167558538	0	55580	+	55696	55476	55349	104	116	127	60	0.997935	0.997711	0.99377	0
PBC69394_skip_806a2b99_641f1589_143.pod5	2054eb51-76f5-4c41-a5d5-46e3e0c3fedb	641f15894b0cb45e826e64f30ff2cdbd6fc30a48	687	2	185402	127.182	185402	127.18	46330	24.6984	unclassified	chr13	46083622	46129940	10	46302	-	46399	46211	46089	81	107	122	60	0.99918	0.99736	0.993319	0
PBC69394_skip_806a2b99_641f1589_143.pod5	14aa7e62-de7a-4ba1-94ce-42a8274c6774	641f15894b0cb45e826e64f30ff2cdbd6fc30a48	632	3	184722	121.616	184722	121.396	41658	29.3991	unclassified	chr4	131890741	131932334	0	41658	-	41701	41550	41473	108	43	77	60	1	0.998147	0.994533	0
PBC69394_skip_806a2b99_641f1589_143.pod5	39465d17-d84c-481a-a2a7-a3b33d24f204	641f15894b0cb45e826e64f30ff2cdbd6fc30a48	429	1	185692	136.292	185692	136.106	40584	29.2017	unclassified	chr20	31418107	31458706	0	40584	-	40653	40530	40517	54	69	13	60	1	0.999679	0.996655	0
PBC69394_skip_806a2b99_641f1589_143.pod5	a7624b1a-52e1-477b-97cb-c67126cc7450	641f15894b0cb45e826e64f30ff2cdbd6fc30a48	814	2	185871	138.393	185871	138.157	39367	29.3147	unclassified	chr1	103786128	103825478	7	39367	-	39394	39316	39289	44	34	27	60	0.999822	0.999313	0.997335	0
PBC69394_skip_806a2b99_641f1589_143.pod5	ad3e8c0d-aceb-411a-b04b-fddf274c6bd5	641f15894b0cb45e826e64f30ff2cdbd6fc30a48	409	1	185451	159.768	185451	159.556	62048	29.7952	unclassified	chr22	11211032	11215493	1651	6334	+	4809	4335	3663	348	126	672	60	0.0754738	0.844983	0.761697	0
PBC69394_skip_806a2b99_641f1589_143.pod5	bbf190f6-f5c6-4f1c-9d7d-fdd86c9621b0	641f15894b0cb45e826e64f30ff2cdbd6fc30a48	157	1	184597	142.252	184597	142.144	51860	28.7963	unclassified	chr2	90309821	90361432	0	51854	+	52140	51325	51017	529	286	308	60	0.999884	0.993999	0.978462	0
PBC69394_skip_806a2b99_641f1589_143.pod5	c6f4a3ca-7743-46f0-a68e-a860a03c72bf	641f15894b0cb45e826e64f30ff2cdbd6fc30a48	929	4	185697	131.082	185697	130.997	51479	27.4233	unclassified	chr22	46542104	46593647	1	51475	-	51662	51355	51159	119	188	196	60	0.999903	0.996183	0.990264	0
PBC69394_skip_806a2b99_641f1589_143.pod5	609659b5-0606-446b-9edb-c67b95b80bbb	641f15894b0cb45e826e64f30ff2cdbd6fc30a48	533	1	184825	180.183	184825	179.916	40692	28.3902	unclassified	chrX	127049684	127076889	7	27214	-	27253	27159	27122	48	46	37	60	0.668608	0.998638	0.995193	0
PBC69394_skip_806a2b99_641f1589_143.pod5	5e7f7e40-1137-4324-bf92-bf3238e9e036	641f15894b0cb45e826e64f30ff2cdbd6fc30a48	108	3	184568	229.345	184568	229.214	83719	16.2673	unclassified	chr4	127246330	127331110	7	83719	-	85176	83316	82315	396	1464	1001	60	0.999916	0.987985	0.966411	0
PBC69394_skip_806a2b99_641f1589_143.pod5	723c43fa-966f-40c1-b7cc-afdbb4682260	641f15894b0cb45e826e64f30ff2cdbd6fc30a48	434	2	185796	160.066	185797	159.934	38444	25.6668	unclassified	chr3	26642748	26681180	5	38439	-	38510	38356	38271	78	76	85	60	0.99974	0.997784	0.993794	0
PBC69394_skip_806a2b99_641f1589_143.pod5	6c950dd3-fdd6-4881-88f7-76636ba7ce3a	641f15894b0cb45e826e64f30ff2cdbd6fc30a48	136	4	185824	131.373	185824	131.24	51063	24.1687	unclassified	chr2	86441335	86492460	0	51058	+	51215	50968	50853	90	157	115	60	0.999902	0.997744	0.992932	0
PBC69394_skip_806a2b99_641f1589_143.pod5	5f643f5e-8977-4516-af86-cf55a5a8bad3	641f15894b0cb45e826e64f30ff2cdbd6fc30a48	816	4	184799	217.302	184799	217.181	80667	27.1363	unclassified	chr6	138861280	138941920	0	80660	+	80778	80522	80426	138	118	96	60	0.999913	0.998808	0.995642	0
PBC69394_skip_806a2b99_641f1589_143.pod5	14fe41d7-b05e-4355-b17e-5438adaf783c	641f15894b0cb45e826e64f30ff2cdbd6fc30a48	636	2	185669	137.678	185669	137.676	53415	16.2783	unclassified	chrX	25239043	25288567	3887	53384	-	49589	49432	49337	65	92	95	60	0.92665	0.998078	0.994918	0
PBC69394_skip_806a2b99_641f1589_143.pod5	c473a115-9045-48b6-8075-2e169d243cad	641f15894b0cb45e826e64f30ff2cdbd6fc30a48	636	2	187775	266.652	187775	266.513	107817	29.0539	unclassified	chr1	30899699	31007521	1	107810	+	107998	107633	107491	176	189	142	60	0.999926	0.998681	0.995305	0
PBC69394_skip_806a2b99_641f1589_143.pod5	c2bd0c61-cc03-4c06-ae25-7e065c5ecb1c	641f15894b0cb45e826e64f30ff2cdbd6fc30a48	454	2	185853	134.94	185853	134.836	55874	33.7701	unclassified	chr4	50217122	50243368	22517	48267	-	26282	25714	25261	36	532	453	1	0.460858	0.982383	0.961152	0
PBC69394_skip_806a2b99_641f1589_143.pod5	4147f312-1bae-476c-8f3b-bc39e6767ac8	641f15894b0cb45e826e64f30ff2cdbd6fc30a48	391	2	185888	138.999	185888	138.886	50681	29.4946	unclassified	chr16	71865612	71916273	0	50676	+	50748	50589	50513	87	72	76	60	0.999901	0.998498	0.995369	0
PBC69394_skip_806a2b99_641f1589_143.pod5	bd94c305-046b-44b8-8649-775c8b271664	641f15894b0cb45e826e64f30ff2cdbd6fc30a48	687	2	186073	134.91	186073	134.81	49494	15.697	unclassified	chr11	105338570	105386097	7	49494	-	49682	47332	47202	2155	195	130	60	0.999859	0.997253	0.950083	0
PBC69394_skip_806a2b99_641f1589_143.pod5	d4579d30-3691-43d4-9748-0eb252339f52	641f15894b0cb45e826e64f30ff2cdbd6fc30a48	429	1	186069	139.761	186069	139.632	54587	17.2778	unclassified	chr3	173305346	173357945	2004	54587	-	52692	52490	52364	93	109	126	60	0.963288	0.9976	0.993775	0
